     962.6823381      540.1246986
     1380.840425       340.695363
     858.8279692      575.8164098
     709.2724581      438.6854561
     955.0884217      612.8910448
     1049.989606       121.912875
     929.1888086      478.4050681
     634.3271217      391.1443015
     909.6057655      529.7025369
     1041.149109      575.7313315
     1006.729552      421.7004074
     455.5472861      616.0925858
     919.9979784       473.223287
     978.0549051       95.5457618
     844.9189953      342.5310772
     831.5788461      275.5778614
     873.3824084      605.4627806
     769.0195942      566.5684833
     1064.984584      663.0446364
     1197.191306      197.7183247
     767.2609367      691.2565099
     1011.496588      101.2580249
      1439.51811      399.1852544
     973.1808051      779.2653086
     849.7834054      628.0090227
     982.4147972      1000.686596
     1258.815558      268.2615805
     1463.924669       655.415926
     694.4193792      589.3568517
     1016.072336      463.0900862
      1368.79889      687.1898592
     885.1259149      622.9387909
     1209.435037      750.0181842
     814.9404011       982.603421
     1010.797667      481.4404601
     996.3719844      244.4966901
     1002.437102      94.18661288
      870.036858      703.8038683
       591.43651      496.3152219
     1076.310053      617.4353784
     1175.380108       844.102345
     695.1072906      621.2888513
     777.1377418      222.0481409
     725.1276246      636.6232458
     1030.207192      439.1003735
     1088.388512      524.1750318
     1178.853704      679.4600921
     658.4076363      784.1469452
     876.9589308      618.5880212
     1060.440782      726.6083817
     633.1284639      412.7660485
     859.5958907      469.7490703
     834.1268051      473.9494078
     766.5953125      804.8687002
     973.1243459      680.9243465
     843.9875207      31.80050741
     811.6140884      577.2189497
     653.3207864      235.7408127
     1027.460356      429.8865079
     523.3559706      502.9974133
     1097.684287       632.743756
     593.5860576      660.0975057
     1013.224587      600.2289423
     1102.964357      232.9402663
     611.5445888      491.6957674
     1070.913765      565.1786491
     1346.891565       727.063866
     970.3337993      304.1529995
     928.7762156      705.0654462
      1442.33595      406.4439796
     706.7659626      649.7767162
     768.8484002      551.8790781
     689.9734866      914.6125236
     828.6197789      635.2017643
     723.3623728      994.5233105
     667.0013911      304.8191893
     860.1575833      597.8040236
      563.350975      714.1169791
     1139.724029       550.382722
     681.0832158      708.1031081
     1131.993136      737.4499807
     888.2814839      758.4817228
     726.1293259      163.3381456
       948.24488      871.1610702
     1223.304569      917.9396475
      986.924262      487.4830301
     916.1287178      507.3247736
     1007.055043      484.1194236
     882.2015464      572.6743886
     951.3191054       95.0855412
     1085.145512      283.9567137
     1023.937076      464.9725328
     568.5826117      723.7032636
     1294.207255      276.2675317
     948.0919631      441.1607824
     1176.133132      673.2823101
     1110.120113      594.4900972
     912.0790907       165.248141
      1090.05639      750.7832853
     856.5409961      659.6225691
     768.9710185      825.2197677
     841.8711428      634.6518423
     758.3145456      378.9595226
     981.7852651      808.8116139
     1128.241611      625.6821453
     1305.843983      469.7055815
     1098.438937      503.0313679
     885.0997351       443.751776
     1084.232194      672.0128648
     1025.269326      681.3956108
     1137.669195      580.6305788
     1389.453361      778.3040799
     753.7199074      990.4073726
     872.1282837      608.5911909
     855.9556389      607.1783608
      809.175115      285.3272261
     827.0099513      422.8016279
     879.9748374       265.262708
     1254.839166      216.4203214
     1027.463992      256.6725846
     721.8311072      603.3767725
     862.3537119      594.4767422
     1185.243071      549.8956575
     1028.678608       499.168785
     1001.060878      258.7185682
     731.1405491      642.9053095
     1039.126185      720.9570209
     772.6828406        218.93609
      1007.52639      242.8771224
     1103.365417      921.9058053
      1209.60394      455.1282821
     670.0805136      176.9364679
     1276.698418      746.9665958
     1263.532317       608.352312
     1042.279262      518.2140726
     881.2672115      455.2255928
     878.3961497      517.2093026
      1056.44078      103.2543654
     1084.021291      470.8035771
       798.42007      433.0529511
     1197.930349      308.7317306
     728.8555252       479.629826
      798.676266      544.1259372
      846.353183      429.1086401
     1073.951592        486.58313
     723.3012891      832.9997388
     1389.248624      543.7459367
     1015.646013      96.76513296
      900.293568      556.8097883
     858.3678199      417.0247507
     574.0644993      369.2990522
      1223.97837       567.108527
     807.3154443      580.5500995
      724.557238      755.0587414
     1141.949954      584.0965056
      1052.17735      578.9510422
     524.5742099      297.9124841
     1105.663432      790.9459996
     757.4405427      566.9620546
     1131.629745      409.2352129
     761.5532756      564.6906638
     656.2242993      367.0004195
     696.3773339      588.4096478
     1300.386233      749.9666303
      1026.39601      682.4464602
     514.3919554      475.3659675
     580.2772742      439.7992599
     1044.597024      556.1260947
     706.7611477      639.8764574
      688.269267      104.1889978
     1055.206686      579.0961444
     914.6791865      497.0721996
     622.0856231      147.0909254
     917.5825327      160.6370786
     1104.001307      679.3113571
     852.6809241      651.7679674
      649.943311      205.7189188
     1261.098962      350.2147708
     630.5288084      492.9468795
     779.5723244      222.0744913
     878.0188781      449.9539675
     991.8715614      671.7705348
     934.7445957      471.1777137
     1040.549116      517.2821157
     1189.665956      198.7700522
     894.2409812      306.9290902
     1349.185491      388.7864846
     1002.186155      715.0061833
     828.1980678      589.1898519
     825.1376967      676.5006725
     1057.893791      541.3198652
     777.4828211      675.7094675
     850.6614641      741.4919283
     886.9515278      503.3909565
      1147.46835      916.0810746
      876.998141      560.6291565
     1164.543699       106.914549
     757.2364511      232.3550164
     991.2609406      606.5408528
     890.7680314      505.0103811
     1054.003683        465.23235
     1181.958061      653.3837238
     936.9110126      476.3785717
     749.9713407      507.4173092
     996.1194042       370.507302
      906.382217      1011.057257
     954.6961128      368.5350146
      1336.91189      860.8695122
     898.1710107      470.9105678
     942.6995406      613.9807692
     878.7779016       448.134609
     1296.889927      165.7702558
     1149.931149      464.8405864
     633.8076698      629.6360329
     938.4095381      450.6665345
     1160.292395      610.5301812
     849.0586336       599.511958
     816.3316861      749.7617072
     1302.867094      540.8924665
     1086.925284      581.5749012
      813.235874      980.0120332
     1123.474334      312.5062952
     1017.846591      817.2939423
      1100.47131      498.1893333
     1101.458023      55.30028705
     938.9466356      634.6994033
     1327.541776      785.9414108
     843.1428968      149.7175074
     1197.304858      284.8217148
     1013.340196      315.0265528
     967.0876472      670.6262308
     1130.402897      203.3105334
     832.9985772      798.7743127
     1008.450917      241.1921846
     1046.458579      653.2211556
     1410.328637      794.8355039
     934.9569864      419.0106753
     644.9037852      136.2694206
     834.0677298      553.6179445
     1075.482855       509.923942
     998.8558897      472.3068459
     1103.020354      580.9899682
     1241.192202      899.4635731
      471.572213      618.6289921
     945.5254561      752.2958503
      852.247219      450.1971958
     1296.112666      345.6498107
     1097.506474       591.236335
     1274.340285      830.3858301
     1093.044941      540.9768503
     884.0709089      548.0294894
     882.9925242      320.3688471
     1057.761436      466.5857259
      1085.97637      689.2058672
     1419.368929      459.4215211
     876.8270615      619.3689247
     905.8404057      249.0750988
     471.7117485      587.3241228
     775.9339422      85.96837711
     950.3803738      676.0257606
     696.2735115      549.0718849
     491.1196041      329.4963911
     745.0121307      368.4704982
     1083.960745      549.2203444
     903.9394424      598.0900356
     981.1523615      939.8329155
     1007.818811       605.104359
     1127.532941      755.0775703
     940.1234825      383.3017565
     670.7583976      508.5066843
     995.4193074      250.7242168
      1011.64087      407.8999738
     1037.972576      573.1892243
     930.1838698      818.9992255
     1368.763693      262.6614309
     1009.580209      657.0335525
     808.9059258      582.8590509
     672.2230801      511.3046632
     1008.569244      237.7013099
     981.5637936       284.714521
      1037.92926      614.8728611
     957.3094158      67.35406083
     1313.908681      414.0414167
     843.1267556      489.7692307
     687.2433872      921.8490447
     972.5150512      447.8420012
     1055.651279      531.9112708
     1048.650761      168.5375009
      1109.79993      891.9148049
      1014.75155      575.6124865
     1308.737319      469.6772425
     991.5332886      423.0131194
     890.5220698      472.6354181
     996.7429097      630.3805638
     641.7823154      540.3438826
     1177.954248      826.8015345
     796.5682295      433.9510057
     1012.736408       266.771839
     1079.628412      522.5162518
     1092.895098      584.0622861
     957.8312199        645.00882
     961.3818065      900.2145443
     778.8603936       227.545505
     694.1358137      333.8353298
     1037.039153       631.877604
     681.5455289      655.5874722
     1087.358816      640.6806989
     623.5262034      363.3604908
     969.5329196      213.4144154
     904.4496753      471.4925628
     920.6018354      748.4206101
     992.1075206      482.5089526
     955.2182509      620.2072283
     1070.189775       525.869049
     1076.291691      662.5205935
     874.3170578       413.313015
      1088.27453       283.545586
     831.4529472       502.460676
     1406.139159      470.6755854
     1197.155466      679.5450683
     1073.458348       613.854342
     561.0984876      744.0116634
     936.5746342      461.2096112
     1277.009052      565.7216254
     957.6856549      618.5013894
     1144.462781      342.6956181
     1409.702476      467.2331023
     1093.914903       492.710516
     1203.856763      311.6798506
      621.427933      223.6832932
     1118.561845      754.3418732
     526.2747667      520.0406118
     810.6745534      309.7372543
     1200.451185      375.0789549
     707.0413852      721.6850498
     722.0629467      209.8275305
     883.7077389      516.9873871
     598.0593784      759.0652165
     1213.370645      915.2406846
     797.8015573      216.2938233
     1067.570101      1008.861644
       1219.1132      568.8782351
     1374.808314      546.0791511
     807.4632638      537.7977315
     1360.529764      523.7530671
     1356.886376      327.1940448
     955.7854997      872.5836705
     804.3413214      790.9593093
     933.2773971      637.3753307
     1062.008076       935.384635
     612.5988698      493.2191387
     874.0872425      549.2542827
     1213.749162       923.014095
     1042.185883      545.6932299
     1088.842791      469.3947601
     881.8799386      649.7503847
